,files,a,b,c,rmse
195,2020_09_14_17_22_04.json,-262.228846228811,4.231437871381754,-0.003816645739243005,36.41284147802588
196,2020_09_16_16_01_23.json,-258.0037638142951,4.485384766987236,-0.004938351753760542,73.03142905478762
197,2020_09_18_12_10_36.json,-126.17587953172,3.10919036691023,-0.0024896608766209498,99.07160831590815
198,2020_09_19_08_32_35.json,-1.8022851606558277,1.3854852986850459,-7.270859378684738e-05,25.49850375172306
199,2020_09_20_15_08_04.json,4.983480977223564,1.936030830487498,-0.0002721070527990588,20.666599629450243
200,2020_09_23_15_25_13.json,-213.09899818910367,3.6591784076765936,-0.0023246043789123334,51.97184829328536
201,2020_09_24_15_09_47.json,-274.3306780678725,4.070121721560764,-0.0013497307096569677,52.94449274820655
202,2020_09_26_16_07_30.json,28.001624388956174,1.1203960342032182,1.9420831462604778e-05,10.695459737862834
203,2020_09_27_12_12_48.json,101.30195220030879,1.1975746847358908,-0.0001928518078781058,12.325761531828634
204,2020_09_30_14_40_20.json,-236.3320122138099,4.047557403273936,-0.003460573136256548,44.133670180153366
205,2020_10_02_17_48_26.json,57.83223668003663,1.0558770018359065,-3.497271014480545e-05,13.535432403205398
206,2020_10_05_07_59_33.json,-6.945514322382962,2.139514215302183,-0.0012411936615715935,26.23785806591056
207,2020_10_12_18_47_18.json,-261.92091132194986,3.8844795707997335,-0.0025396746499902357,70.0899898890887
208,2020_10_14_14_39_12.json,-191.39541447955705,3.433059691297072,-0.0017402958730725997,55.31414386231771
209,2020_10_17_12_48_43.json,-78.4185159060641,2.2156408722989704,-0.0001322301053816443,18.317548746662702
210,2020_10_18_07_23_43.json,71.63974173674231,1.3919322575103763,-0.00018839597317835157,12.255279223082066
211,2020_10_20_15_38_22.json,-240.77906292980262,4.121199974105231,-0.0029040741595753217,75.24606240825506
212,2020_10_22_16_58_17.json,-90.94062219179114,2.6859161759569825,-0.001666513361790259,29.069110874484355
213,2020_10_24_07_58_14.json,64.37347135194983,1.4973272598157332,-0.00037885765424470363,23.492411496269874
214,2020_10_25_14_23_09.json,-152.4574810007381,2.99952994395658,-0.0008019506280888704,19.582915769293756
215,2020_10_27_15_55_38.json,-106.69800596099611,2.828091098138841,-0.001121513269683811,28.233809047307716
216,2020_10_28_15_16_17.json,-202.91439054907428,3.636520319783807,-0.002722472281023421,38.49061448749961
217,2020_10_31_15_11_50.json,-65.5577924488544,2.222119018214752,-0.00016701874970828648,12.476222836951461
218,2020_11_01_08_53_35.json,5.6342041675273435,1.8904927258515616,-0.00033866695103062616,12.435827399970135
219,2020_11_03_13_44_27.json,-146.3985859669799,3.1596338989789037,-0.0020241031754969106,28.503309499517908
220,2020_11_04_17_02_19.json,-30.59948206482062,2.1329826974120247,-0.0008087421109509133,15.112362273922082
221,2020_11_06_12_14_38.json,-243.56317818088624,3.796789754255562,-0.0015574676855787148,42.4923584640467
222,2020_11_08_12_42_00.json,-165.29779072183703,3.0846758732343735,-0.0002887787529368806,14.75511277192622
223,2020_11_09_15_23_08.json,-168.46944577304583,3.4185059340168364,-0.0014011943962837059,19.715039715295728
224,2020_11_10_16_12_38.json,-246.06601073982628,3.9646369333504627,-0.0020816446647724824,34.37829019310012
225,2020_11_11_16_08_56.json,-135.69414758330214,2.993720375644379,-0.0010287469960477212,22.526058923642633
226,2020_11_14_11_24_23.json,116.41331596478244,1.1746869357917853,-0.00020568412727998902,13.294589744306991
227,2020_11_15_12_57_55.json,-196.40625129189596,3.524163247262765,-0.0006382233487506639,12.790424552085714
228,2020_11_16_16_42_08.json,-142.6847316817133,3.1164443954769063,-0.0007813256963972797,19.020766631753347
229,2020_11_17_15_53_31.json,-277.9408855132127,4.363092051308393,-0.001892576957219233,125.44093432808681
230,2020_11_17_17_05_08.json,-63.63073861518279,2.4020034005029807,-0.000274607068296678,15.485485132604312
231,2020_11_22_12_56_21.json,-294.8986700317267,4.36997824366166,-0.0025713500184190727,65.34543664054407
232,2020_11_23_15_20_27.json,-164.87344533846021,3.3372080434065112,-0.001872981050694527,38.54905687104462
233,2020_11_24_17_31_08.json,-243.07782951272878,4.459928446223974,-0.0037736724668713494,95.84083858770387
234,2020_11_28_08_15_29.json,91.44863093333419,1.3860897219479953,-0.0004335279862552042,16.057220604623232
235,2020_11_30_15_27_36.json,53.60096209727317,1.66907949874835,-0.0004099996819473348,11.262709419315001
236,2020_12_01_18_03_11.json,-155.2968165649621,3.256095692440852,-0.0021633397016578796,39.47255218799963
237,2020_12_02_16_25_42.json,-114.8034982966318,3.0361568211784697,-0.00200391983746248,65.88268882644509
238,2020_12_04_12_12_42.json,-32.566255600200975,2.417643596889484,-0.0012551291763152049,17.9500285621764
239,2020_12_05_11_47_38.json,119.15780612658659,1.206445083198537,-0.00020300148492541912,12.704121674070276
240,2020_12_07_15_51_18.json,-55.208007496957975,2.511020063186476,-0.0008496221431080913,26.970115229287487
241,2020_12_09_15_31_42.json,-61.81509699577214,2.648603779502143,-0.0009902242468347053,27.370215471008535
242,2020_12_11_15_13_56.json,164.20856641270575,0.8727696930075823,-0.0001902843421926705,15.611035157910965
243,2020_12_11_16_30_42.json,68.00868020560765,1.3623413129365245,0.0003403897450771151,72.1128314593995
244,2020_12_12_16_28_32.json,-50.8751883349056,2.29308589178665,-0.0003869405846473688,12.003802241720525
245,2020_12_14_16_05_08.json,-96.01571708828556,2.791816860684161,-0.0007491575229871039,19.456988647435555
246,2020_12_15_15_20_27.json,-194.53159504228097,3.7210123714358283,-0.0018762164218222956,41.228425241620315
247,2020_12_16_13_42_03.json,-186.08031706513282,3.3112742594563698,-0.0009329934077161705,15.558341155160893
248,2020_12_17_15_18_28.json,-86.96422775991823,2.722850490760557,-0.0009519765962297193,27.443817566650893
249,2020_12_18_14_22_18.json,-127.70770330091477,2.9146335905343497,-0.00015481413100177009,13.84910769185466
250,2020_12_19_08_42_03.json,100.38685670732221,1.3148547189137973,-0.00013086888364507337,13.33021024015906
251,2020_12_23_14_52_56.json,-496.3857453917559,5.672538637549622,-0.0023423280848391373,79.06772378752449
252,2020_12_24_13_58_15.json,-76.12958932698064,2.5478403530415776,-0.00035969166935597574,38.34114307970582
253,2020_12_25_15_28_09.json,-287.8872164946649,4.188339623840234,-0.001680516917405045,46.07532246550337
254,2020_12_27_12_43_46.json,-33.69908608947742,2.3366354502187865,-0.0009684237338464717,13.893199561775443
255,2020_12_28_09_29_38.json,-31.346987951325076,1.7188167939599006,-8.946736157948165e-05,15.954236973099142
256,2020_12_29_14_20_28.json,-182.50660896137134,2.0498566585469042,-0.0016826254247692808,85.45280177509164
257,2020_12_30_14_33_35.json,13.048627072412614,1.958972242483104,-0.0002833084151143634,35.123214960887786
258,2020_12_31_14_07_21.json,-223.31466101877726,3.8350047054595557,-0.0035896221547876512,22.224372972247522
259,2021_01_01_15_05_55.json,13.444315570428614,1.5048955223276879,0.00013466525650362694,13.519146192411373
260,2021_01_03_09_43_36.json,-105.1273706491695,2.9748461828974575,-0.0011679117643928446,28.47355501904981
